image_id,mask_id,class_name
labeller52_acne-face-56--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller52_acne-face-56--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scar
labeller2_032790HB,labeller2_032790HB_00000,Macule
labeller2_032790HB,labeller2_032790HB_00001,Cyst
labeller2_032790HB,labeller2_032790HB_00002,Pustule
labeller2_032790HB,labeller2_032790HB_00003,Papule
labeller12_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller12_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller12_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Papule
labeller12_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_wart12--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Dermatoglyph disruption
labeller42_steroid-acne-09--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller42_steroid-acne-09--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Open comedo
labeller42_steroid-acne-09--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller42_steroid-acne-09--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Patch
labeller32_vitiligo-46--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller32_vitiligo-46--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller52_045522HB,labeller52_045522HB_00000,Plaque
labeller52_045522HB,labeller52_045522HB_00001,Hyperkeratosis
labeller52_045522HB,labeller52_045522HB_00002,Thrombosed capillaries
labeller62_044838HB,labeller62_044838HB_00000,Scale
labeller62_044838HB,labeller62_044838HB_00001,Plaque
labeller62_044838HB,labeller62_044838HB_00002,Papule
labeller22_033877HB,labeller22_033877HB_00000,Closed comedo
labeller22_033877HB,labeller22_033877HB_00001,Open comedo
labeller22_033877HB,labeller22_033877HB_00002,Papule
labeller62_vitiligo-46--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller62_vitiligo-46--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller62_034250HB,labeller62_034250HB_00000,Pustule
labeller62_034250HB,labeller62_034250HB_00001,Papule
labeller62_034250HB,labeller62_034250HB_00002,Scar
labeller32_043243HB,labeller32_043243HB_00000,Papule
labeller32_043243HB,labeller32_043243HB_00001,Patch
labeller72_042355HB,labeller72_042355HB_00000,Pustule
labeller72_042355HB,labeller72_042355HB_00001,Open comedo
labeller72_042355HB,labeller72_042355HB_00002,Closed comedo
labeller72_sebderm-scalp--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller72_sebderm-scalp--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller72_sebderm-scalp--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller72_sebderm-scalp--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller22_045525HB,labeller22_045525HB_00000,Dermatoglyph disruption
labeller22_045525HB,labeller22_045525HB_00001,Plaque
labeller22_045525HB,labeller22_045525HB_00002,Thrombosed capillaries
labeller72_041881HB,labeller72_041881HB_00000,Papule
labeller4_033510HB,labeller4_033510HB_00000,Closed comedo
labeller4_033510HB,labeller4_033510HB_00001,Papule
labeller7_032790HB,labeller7_032790HB_00000,Pustule
labeller7_032790HB,labeller7_032790HB_00001,Open comedo
labeller7_032790HB,labeller7_032790HB_00002,Closed comedo
labeller7_032790HB,labeller7_032790HB_00003,Papule
labeller7_032790HB,labeller7_032790HB_00004,Open comedo
labeller7_032790HB,labeller7_032790HB_00005,Papule
labeller7_032790HB,labeller7_032790HB_00006,Scar
labeller62_acne-face-2-31--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller62_acne-face-2-31--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller62_acne-face-2-31--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller62_acne-face-2-31--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Pustule
labeller2_009001HB,labeller2_009001HB_00000,Pustule
labeller2_009001HB,labeller2_009001HB_00001,Papule
labeller2_009001HB,labeller2_009001HB_00002,Papule
labeller32_016013HB,labeller32_016013HB_00000,Patch
labeller32_016013HB,labeller32_016013HB_00001,Scale
labeller82_546--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller82_546--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller82_546--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller82_546--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller4_033085HB,labeller4_033085HB_00000,Pustule
labeller4_033085HB,labeller4_033085HB_00001,Papule
labeller32_vitiligo4--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller32_vitiligo4--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller22_232160-1,labeller22_232160-1_00000,Plaque
labeller22_232160-1,labeller22_232160-1_00001,Scale
labeller7_043143HB,labeller7_043143HB_00000,Patch
labeller7_043143HB,labeller7_043143HB_00001,Patch
labeller7_043143HB,labeller7_043143HB_00002,Scale
labeller62_vitiligo-40--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller62_vitiligo-40--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller22_016013HB,labeller22_016013HB_00000,Plaque
labeller22_016013HB,labeller22_016013HB_00001,Scale
labeller22_016013HB,labeller22_016013HB_00002,Sun damage
labeller22_043110HB,labeller22_043110HB_00000,Scale
labeller22_043110HB,labeller22_043110HB_00001,Plaque
labeller3_034442HB,labeller3_034442HB_00000,Papule
labeller3_034442HB,labeller3_034442HB_00001,Open comedo
labeller3_034442HB,labeller3_034442HB_00002,Scar
labeller2_034525HB,labeller2_034525HB_00000,Closed comedo
labeller2_034525HB,labeller2_034525HB_00001,Papule
labeller2_034525HB,labeller2_034525HB_00002,Patch
labeller22_10427-DSC03079,labeller22_10427-DSC03079_00000,Plaque
labeller22_10427-DSC03079,labeller22_10427-DSC03079_00001,Dermatoglyph disruption
labeller12_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller12_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Dermatoglyph disruption
labeller12_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Dermatoglyph disruption
labeller12_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Pustule
labeller12_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Papule
labeller12_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Papule
labeller12_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Nodule
labeller12_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00004,Scar
labeller12_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00005,Open comedo
labeller72_vitiligo-08--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller72_vitiligo-08--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller72_vitiligo-08--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller72_vitiligo-08--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Patch
labeller12_017322HB,labeller12_017322HB_00000,Papule
labeller12_017322HB,labeller12_017322HB_00001,Plaque
labeller12_017322HB,labeller12_017322HB_00002,Sun damage
labeller62_acne-scar9--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller62_acne-scar9--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scar
labeller22_032720HB,labeller22_032720HB_00000,Closed comedo
labeller22_032720HB,labeller22_032720HB_00001,Pustule
labeller32_10427-DSC03079,labeller32_10427-DSC03079_00000,Papule
labeller3_032733HB,labeller3_032733HB_00000,Nodule
labeller3_032733HB,labeller3_032733HB_00001,Pustule
labeller3_032733HB,labeller3_032733HB_00002,Scar
labeller32_232160-1,labeller32_232160-1_00000,Plaque
labeller32_232160-1,labeller32_232160-1_00001,Scale
labeller62_043110HB,labeller62_043110HB_00000,Plaque
labeller62_043110HB,labeller62_043110HB_00001,Scale
labeller6_034495HB,labeller6_034495HB_00000,Pustule
labeller6_034495HB,labeller6_034495HB_00001,Papule
labeller72_044372HB,labeller72_044372HB_00000,Plaque
labeller72_044372HB,labeller72_044372HB_00001,Plaque
labeller72_044372HB,labeller72_044372HB_00002,Scale
labeller72_044372HB,labeller72_044372HB_00003,Scale
labeller62_017322HB,labeller62_017322HB_00000,Plaque
labeller62_017322HB,labeller62_017322HB_00001,Sun damage
labeller2_2754--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_2754--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller2_2754--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_2754--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Patch
labeller2_2754--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_2754--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Papule
labeller2_2754--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_2754--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Scale
labeller72_044723HB,labeller72_044723HB_00000,Scale
labeller72_044723HB,labeller72_044723HB_00001,Scale
labeller72_044723HB,labeller72_044723HB_00002,Plaque
labeller72_044723HB,labeller72_044723HB_00003,Plaque
labeller22_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller22_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Dermatoglyph disruption
labeller22_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller22_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller22_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller22_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scale
labeller22_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller22_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Thrombosed capillaries
labeller22_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller22_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd_00004,Thrombosed capillaries
labeller82_044372HB,labeller82_044372HB_00000,Scale
labeller82_044372HB,labeller82_044372HB_00001,Plaque
labeller72_017133HB,labeller72_017133HB_00000,Patch
labeller72_017133HB,labeller72_017133HB_00001,Scale
labeller62_045522HB,labeller62_045522HB_00000,Plaque
labeller62_045522HB,labeller62_045522HB_00001,Dermatoglyph disruption
labeller72_546--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller72_546--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller72_546--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller72_546--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller72_546--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller72_546--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Patch
labeller72_546--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller72_546--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Sun damage
labeller22_acne-scar9--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller22_acne-scar9--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scar
labeller22_acne-scar9--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller22_acne-scar9--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller52_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller52_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller52_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller52_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Dermatoglyph disruption
labeller52_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller52_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Hyperkeratosis
labeller52_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller52_verruca--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Thrombosed capillaries
labeller2_034527HB,labeller2_034527HB_00000,Closed comedo
labeller2_034527HB,labeller2_034527HB_00001,Plaque
labeller52_232160-1,labeller52_232160-1_00000,Plaque
labeller52_232160-1,labeller52_232160-1_00001,Scale
labeller52_232160-1,labeller52_232160-1_00002,Scale
labeller82_044723HB,labeller82_044723HB_00000,Plaque
labeller82_044723HB,labeller82_044723HB_00001,Scale
labeller6_032942HB,labeller6_032942HB_00000,Pustule
labeller6_032942HB,labeller6_032942HB_00001,Papule
labeller6_032942HB,labeller6_032942HB_00002,Open comedo
labeller7_2755--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_2755--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller7_2755--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller7_2755--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Macule
labeller4_032791HB,labeller4_032791HB_00000,Pustule
labeller4_032791HB,labeller4_032791HB_00001,Papule
labeller62_440--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller62_440--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller62_440--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller62_440--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller62_232160-1,labeller62_232160-1_00000,Plaque
labeller62_232160-1,labeller62_232160-1_00001,Scale
labeller72_044531HB,labeller72_044531HB_00000,Scale
labeller72_044531HB,labeller72_044531HB_00001,Plaque
labeller72_044531HB,labeller72_044531HB_00002,Papule
labeller42_045522HB,labeller42_045522HB_00000,Dermatoglyph disruption
labeller42_045522HB,labeller42_045522HB_00001,Hyperkeratosis
labeller42_045522HB,labeller42_045522HB_00002,Nodule
labeller3_034427HB,labeller3_034427HB_00000,Open comedo
labeller3_034427HB,labeller3_034427HB_00001,Papule
labeller82_vitiligo-63--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller82_vitiligo-63--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller82_vitiligo-63--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller82_vitiligo-63--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Macule
labeller4_033186HB,labeller4_033186HB_00000,Closed comedo
labeller22_ps5--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller22_ps5--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller22_ps5--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller22_ps5--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller1_3567--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_3567--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller1_3567--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_3567--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller1_3567--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_3567--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Papule
labeller6_032733HB,labeller6_032733HB_00000,Pustule
labeller6_032733HB,labeller6_032733HB_00001,Cyst
labeller22_017322HB,labeller22_017322HB_00000,Plaque
labeller22_017322HB,labeller22_017322HB_00001,Sun damage
labeller32_033765HB,labeller32_033765HB_00000,Papule
labeller32_033765HB,labeller32_033765HB_00001,Scar
labeller32_033765HB,labeller32_033765HB_00002,Open comedo
labeller82_045525HB,labeller82_045525HB_00000,Plaque
labeller82_045525HB,labeller82_045525HB_00001,Papule
labeller82_045525HB,labeller82_045525HB_00002,Thrombosed capillaries
labeller82_045525HB,labeller82_045525HB_00003,Dermatoglyph disruption
labeller3_3567--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_3567--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller3_3567--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller3_3567--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller82_033877HB,labeller82_033877HB_00000,Open comedo
labeller82_033877HB,labeller82_033877HB_00001,Papule
labeller82_033877HB,labeller82_033877HB_00002,Macule
labeller32_032720HB,labeller32_032720HB_00000,Papule
labeller32_032720HB,labeller32_032720HB_00001,Closed comedo
labeller32_032720HB,labeller32_032720HB_00002,Scar
labeller12_2765--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_2765--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller52_440--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller52_440--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Sun damage
labeller52_440--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller52_440--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller52_440--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller52_440--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Plaque
labeller6_034442HB,labeller6_034442HB_00000,Open comedo
labeller32_vitiligo-40--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller32_vitiligo-40--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller62_016013HB,labeller62_016013HB_00000,Plaque
labeller62_016013HB,labeller62_016013HB_00001,Scale
labeller3_033148HB,labeller3_033148HB_00000,Scar
labeller3_033148HB,labeller3_033148HB_00001,Closed comedo
labeller3_033148HB,labeller3_033148HB_00002,Pustule
labeller5_032733HB,labeller5_032733HB_00000,Pustule
labeller5_032733HB,labeller5_032733HB_00001,Papule
labeller5_032733HB,labeller5_032733HB_00002,Scar
labeller72_044838HB,labeller72_044838HB_00000,Plaque
labeller72_044838HB,labeller72_044838HB_00001,Plaque
labeller72_044838HB,labeller72_044838HB_00002,Scale
labeller72_044838HB,labeller72_044838HB_00003,Scale
labeller32_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller32_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Nodule
labeller32_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller32_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Papule
labeller32_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller32_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Pustule
labeller32_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller32_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Open comedo
labeller32_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller32_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00004,Closed comedo
labeller32_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller32_acne-face-2--WatermarkedWyJXYXRlcm1hcmtlZCJd_00005,Scar
labeller12_033765HB,labeller12_033765HB_00000,Open comedo
labeller12_033765HB,labeller12_033765HB_00001,Papule
labeller12_033765HB,labeller12_033765HB_00002,Scar
labeller62_vitiligo4--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller62_vitiligo4--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller2_acne-face-3-17--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-3-17--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Closed comedo
labeller2_acne-face-3-17--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-3-17--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scar
labeller2_acne-face-3-17--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-3-17--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scar
labeller2_acne-face-3-17--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-3-17--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Patch
labeller12_044838HB,labeller12_044838HB_00000,Scale
labeller12_044838HB,labeller12_044838HB_00001,Scale
labeller12_044838HB,labeller12_044838HB_00002,Plaque
labeller12_044838HB,labeller12_044838HB_00003,Plaque
labeller22_034250HB,labeller22_034250HB_00000,Papule
labeller22_034250HB,labeller22_034250HB_00001,Pustule
labeller22_034250HB,labeller22_034250HB_00002,Open comedo
labeller22_034250HB,labeller22_034250HB_00003,Closed comedo
labeller22_034250HB,labeller22_034250HB_00004,Plaque
labeller3_034444HB,labeller3_034444HB_00000,Closed comedo
labeller3_034444HB,labeller3_034444HB_00001,Open comedo
labeller3_034444HB,labeller3_034444HB_00002,Scar
labeller72_017171HB,labeller72_017171HB_00000,Patch
labeller6_033507HB,labeller6_033507HB_00000,Pustule
labeller6_033507HB,labeller6_033507HB_00001,Papule
labeller6_033507HB,labeller6_033507HB_00002,Scar
labeller6_033507HB,labeller6_033507HB_00003,Macule
labeller4_043144HB,labeller4_043144HB_00000,Plaque
labeller82_016013HB,labeller82_016013HB_00000,Plaque
labeller82_016013HB,labeller82_016013HB_00001,Scale
labeller7_043144HB,labeller7_043144HB_00000,Scale
labeller7_043144HB,labeller7_043144HB_00001,Plaque
labeller2_vitiligo-17--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_vitiligo-17--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Patch
labeller5_034443HB,labeller5_034443HB_00000,Open comedo
labeller5_034443HB,labeller5_034443HB_00001,Open comedo
labeller5_034443HB,labeller5_034443HB_00002,Open comedo
labeller5_034443HB,labeller5_034443HB_00003,Papule
labeller5_034443HB,labeller5_034443HB_00004,Closed comedo
labeller82_161--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller82_161--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Closed comedo
labeller82_161--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller82_161--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Nodule
labeller82_161--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller82_161--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Papule
labeller7_034525HB,labeller7_034525HB_00000,Open comedo
labeller7_034525HB,labeller7_034525HB_00001,Pustule
labeller7_034525HB,labeller7_034525HB_00002,Open comedo
labeller7_034525HB,labeller7_034525HB_00003,Pustule
labeller7_034525HB,labeller7_034525HB_00004,Papule
labeller7_034525HB,labeller7_034525HB_00005,Scar
labeller7_034525HB,labeller7_034525HB_00006,Scar
labeller1_pity-seborrhoeide-4--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller1_pity-seborrhoeide-4--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller2_acne-face-4-6--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-4-6--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Cyst
labeller2_acne-face-4-6--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-4-6--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Nodule
labeller2_acne-face-4-6--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller2_acne-face-4-6--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Scar
labeller4_034527HB,labeller4_034527HB_00000,Pustule
labeller4_034527HB,labeller4_034527HB_00001,Closed comedo
labeller42_3753--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller42_3753--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller42_3753--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller42_3753--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller42_3753--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller42_3753--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Plaque
labeller42_3753--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller42_3753--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Sun damage
labeller22_016878HB,labeller22_016878HB_00000,Plaque
labeller22_016878HB,labeller22_016878HB_00001,Sun damage
labeller12_wart24--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_wart24--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Dermatoglyph disruption
labeller12_wart24--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_wart24--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller12_wart24--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller12_wart24--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Thrombosed capillaries
labeller62_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller62_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Papule
labeller42_044372HB,labeller42_044372HB_00000,Scale
labeller42_044372HB,labeller42_044372HB_00001,Plaque
labeller42_ppps21--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller42_ppps21--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Scale
labeller42_ppps21--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller42_ppps21--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Plaque
labeller7_033085HB,labeller7_033085HB_00000,Pustule
labeller7_033085HB,labeller7_033085HB_00001,Scar
labeller7_033085HB,labeller7_033085HB_00002,Papule
labeller82_chronic-plaque-psoriasis-001--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller82_chronic-plaque-psoriasis-001--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Plaque
labeller82_chronic-plaque-psoriasis-001--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller82_chronic-plaque-psoriasis-001--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Scale
labeller22_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller22_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd_00000,Closed comedo
labeller22_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller22_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd_00001,Closed comedo
labeller22_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller22_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd_00002,Pustule
labeller22_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd,labeller22_acne-face-4-4--WatermarkedWyJXYXRlcm1hcmtlZCJd_00003,Papule
